word,due,difficulty,stability,factor,ivl
伺う,7,9.848999977111816,28.6200008392334,2250,89
穏やか,7,9.949000358581543,4.340000152587891,1300,5
害,7,9.848999977111816,23.940000534057617,1850,51
前進,7,9.949000358581543,25.329999923706055,1750,18
苦しい,7,10.0,15.0600004196167,1350,10
陽気,7,9.800000190734863,21.219999313354492,2100,54
幸福,7,9.89900016784668,6.0,2150,62
膝,7,8.925000190734863,72.2699966430664,1850,85
支える,7,8.845999717712402,56.349998474121094,2500,21
光景,7,4.9720001220703125,73.20999908447266,2000,33
板,7,9.848999977111816,41.380001068115234,1400,44
修理,7,8.965999603271484,16.790000915527344,1550,14
辛い,7,9.616000175476074,54.060001373291016,1350,58
肌,7,9.949000358581543,5.230000019073486,1400,5
謎,7,8.076000213623047,126.54000091552734,2100,30
隠れる,7,9.89900016784668,36.16999816894531,1400,52
担当,7,9.89900016784668,9.949999809265137,2100,8
航空,7,9.75100040435791,17.059999465942383,1750,15
後,7,8.916999816894531,13.329999923706055,1900,13
注文,7,9.89900016784668,6.130000114440918,1350,5
主に,7,9.949000358581543,8.0,2300,7
武器,7,8.925000190734863,29.84000015258789,1650,24
素晴らしい,7,4.929999828338623,2.4000000953674316,2500,40
出発,7,10.0,4.480000019073486,2100,3
遠慮,7,10.0,36.560001373291016,1300,141
外す,7,9.538000106811523,57.040000915527344,2200,220
身,7,9.949000358581543,8.170000076293945,1350,9
与える,7,9.6850004196167,7.820000171661377,1350,4
分野,7,9.75100040435791,8.239999771118164,1800,6
去る,7,9.89900016784668,4.480000019073486,1350,3
放す,7,9.848999977111816,29.84000015258789,2250,38
参考,7,9.949000358581543,5.440000057220459,1450,8
目標,7,10.0,23.5,1300,18
後ろ,7,10.0,7.119999885559082,2550,5
条件,7,9.89900016784668,5.539999961853027,1350,4
はっきり,7,9.75100040435791,10.539999961853027,1550,10
血,7,8.673999786376953,50.790000915527344,2650,40
競争,7,10.0,47.70000076293945,1800,184
祖父,7,9.656000137329102,47.58000183105469,1600,63
趣味,7,10.0,7.889999866485596,1850,8
似る,7,10.0,5.25,2250,3
滑る,7,9.949000358581543,5.449999809265137,1450,8
貸す,7,8.894000053405762,51.900001525878906,1650,24
ご飯,7,9.54800033569336,9.180000305175781,2400,7
軽い,7,8.107999801635742,100.22000122070312,2000,104
叔父,7,9.800000190734863,7.28000020980835,1650,9
続出,7,9.848999977111816,11.229999542236328,1650,8
切り札,7,9.70300006866455,34.04999923706055,2050,71
欄干,7,9.949000358581543,8.020000457763672,2000,5
火種,7,9.848999977111816,8.760000228881836,1650,7
切り替え,7,9.704000473022461,19.479999542236328,1700,16
隙,7,9.907999992370605,14.220000267028809,1600,12
見失う,7,9.001999855041504,51.29999923706055,2500,21
執行,7,9.949000358581543,25.459999084472656,1400,35
忘却,7,8.869000434875488,56.959999084472656,1900,110
この辺,7,8.32800006866455,4.960000038146973,2050,4
浸かる,7,9.949000358581543,28.350000381469727,1550,19
屋台,7,9.949000358581543,3.2799999713897705,1800,4
里,7,9.949000358581543,26.139999389648438,2200,97
遺体,7,9.751999855041504,30.079999923706055,2400,24
放つ,7,8.293999671936035,7.300000190734863,1950,8
豪雨,7,9.737000465393066,47.93000030517578,1550,70
丹精,7,10.0,16.6200008392334,1300,11
栄養素,7,8.973999977111816,72.55000305175781,1750,113
青ざめる,7,9.835000038146973,39.72999954223633,2650,130
凍死,7,9.89900016784668,46.79999923706055,2250,37
支援,7,10.0,57.29999923706055,1800,221
宇宙飛行士,7,10.0,7.840000152587891,1950,6
託す,7,9.949000358581543,5.0,1550,6
琥珀,7,9.89900016784668,9.630000114440918,1700,8
樹脂,7,8.821000099182129,47.4900016784668,1900,54
採取,7,10.0,5.170000076293945,2050,5
授かる,7,10.0,21.25,2200,17
香ばしい,7,,,2350,295
念願,7,9.949000358581543,40.93000030517578,2200,143
吹き出す,7,9.848999977111816,22.56999969482422,2250,62
異変,7,8.925999641418457,20.389999389648438,2350,14
刻み,7,9.89900016784668,5.78000020980835,1600,6
認証,7,9.347999572753906,49.650001525878906,1600,54
短縮形,7,,,1950,277
縁結び,7,9.89900016784668,3.759999990463257,2050,3
文部科学省／文科省文科省,7,9.75100040435791,17.09000015258789,1850,14
気にする,7,9.848999977111816,4.599999904632568,2000,4
鯰,7,9.89900016784668,8.010000228881836,1550,6
一言で言うと,7,,,2400,264
分売,7,9.680999755859375,6.869999885559082,1500,5
深める,7,9.89900016784668,5.190000057220459,2350,55
文房具,7,9.949000358581543,7.960000038146973,1300,7
入館者,7,9.732999801635742,53.150001525878906,2050,205
羽根,7,9.711999893188477,33.08000183105469,2250,23
若しや,7,9.89900016784668,28.670000076293945,1950,109
磨り減る,7,9.70300006866455,14.880000114440918,2000,12
に付き,7,10.0,21.969999313354492,1700,15
永き,7,8.965999603271484,25.469999313354492,1950,19
瀕する,7,9.656000137329102,52.27000045776367,2250,33
爺,7,9.89900016784668,9.930000305175781,1500,6
吟遊詩人,7,9.532999992370605,40.279998779296875,1800,62
静める,7,8.642999649047852,45.720001220703125,2000,57
もそっと,7,9.949000358581543,5.440000057220459,1800,8
蘇る　甦る,7,9.656000137329102,33.130001068115234,1950,70
聖者,7,9.848999977111816,9.800000190734863,2250,8
墓所,7,9.619000434875488,13.84000015258789,2350,10
勾引,7,9.89900016784668,6.960000038146973,1350,5
又しても、又も,7,9.652000427246094,7.550000190734863,2150,6
感電,7,9.800000190734863,16.579999923706055,2350,28
獰猛,7,9.89900016784668,29.43000030517578,1950,47
超高速,7,9.75100040435791,15.180000305175781,2000,11
襤褸い,7,9.800000190734863,6.739999771118164,1750,4
臍繰り,7,10.0,39.52000045776367,2100,45
鉄塊,7,8.998000144958496,9.789999961853027,1800,12
約定,7,9.704000473022461,20.780000686645508,1750,15
塗りつぶす,7,10.0,34.709999084472656,2350,121
颯爽,7,9.777000427246094,35.720001220703125,2250,27
蟇,7,9.848999977111816,9.619999885559082,1750,8
馴染む,7,9.949000358581543,5.28000020980835,1300,5
流儀,7,9.800000190734863,13.850000381469727,1850,14
流儀,7,9.800000190734863,32.81999969482422,2200,148
仕込む,7,10.0,4.960000038146973,1900,5
丸薬,7,9.949000358581543,4.400000095367432,1950,6
一目,7,,,2500,62
欲望,8,9.800000190734863,8.600000381469727,2100,11
挑む,8,9.89900016784668,26.68000030517578,1400,44
真実,8,9.006999969482422,20.84000015258789,1550,19
討論,8,,,2200,288
怒り,8,9.916999816894531,57.70000076293945,2050,22
脅かす,8,9.89900016784668,45.439998626708984,1400,106
お陰,8,9.75100040435791,17.790000915527344,1550,14
衣装,8,8.956999778747559,19.709999084472656,1700,17
歯科,8,8.899999618530273,47.0,2650,29
受け入れる,8,9.616000175476074,7.380000114440918,1550,5
楽譜,8,8.991000175476074,34.40999984741211,2250,49
興奮,8,10.0,6.840000152587891,1300,4
尊い,8,9.800000190734863,9.020000457763672,1700,8
上昇,8,9.015000343322754,14.079999923706055,1750,12
促す,8,8.838000297546387,51.33000183105469,1700,48
装飾,8,9.89900016784668,8.460000038146973,1550,7
指令,8,9.949000358581543,3.740000009536743,1300,4
逞しい,8,9.949000358581543,6.829999923706055,2000,5
突破,8,10.0,19.459999084472656,1300,16
定める,8,9.800000190734863,15.109999656677246,2200,10
運用,8,9.949000358581543,19.700000762939453,1750,13
冠,8,10.0,5.170000076293945,1700,5
露骨,8,9.89900016784668,18.440000534057617,2500,78
保険,8,9.70300006866455,29.059999465942383,1650,51
幾多,8,9.704000473022461,18.459999084472656,2000,17
此,8,9.75100040435791,27.530000686645508,2400,20
ご褒美,8,9.949000358581543,6.980000019073486,1550,6
当選,8,10.0,21.219999313354492,2350,19
配置,8,10.0,4.739999771118164,1350,5
規制,8,9.848999977111816,10.319999694824219,1450,10
際,8,9.704000473022461,21.18000030517578,1900,16
手入れ,8,9.848999977111816,11.5600004196167,2350,10
飢える,8,9.949000358581543,5.019999980926514,1900,4
信じる,8,9.949000358581543,8.270000457763672,2050,8
余計,8,9.800000190734863,5.239999771118164,1600,6
出勤,8,10.0,5.409999847412109,1850,4
方面,8,9.848999977111816,4.28000020980835,1700,4
掏摸,8,9.800000190734863,8.319999694824219,1500,7
乱暴,8,8.916999816894531,53.060001373291016,1600,16
儀式,8,,,2650,453
悔しい,8,9.704000473022461,25.219999313354492,1600,17
侵入,8,8.829000473022461,42.029998779296875,2050,53
蝋燭,8,9.848999977111816,10.630000114440918,1500,10
分類,8,9.005999565124512,8.0600004196167,2000,7
攻める,8,8.059000015258789,112.20999908447266,1600,96
親戚,8,9.310999870300293,68.95999908447266,2350,266
祖先,8,9.751999855041504,18.200000762939453,2400,68
乾燥,8,9.89900016784668,13.420000076293945,2250,73
溶ける,8,9.949000358581543,10.890000343322754,2000,8
性能,8,9.949000358581543,6.130000114440918,1300,5
稀,8,9.821000099182129,19.690000534057617,2400,13
快晴,8,9.75100040435791,16.350000381469727,2050,13
詳しい,8,9.89900016784668,3.7699999809265137,1800,4
表現,8,9.89900016784668,6.150000095367432,1800,6
書斎,8,10.0,26.860000610351562,1900,22
梅雨,8,9.005999565124512,16.229999542236328,1600,12
確実,8,8.894000053405762,45.72999954223633,1950,26
正確,8,10.0,3.509999990463257,1800,3
後,8,9.949000358581543,5.369999885559082,2350,8
故障,8,9.89900016784668,3.5399999618530273,1300,4
模様,8,9.704999923706055,52.22999954223633,1600,22
筋,8,9.949000358581543,8.220000267028809,2000,7
濡れる,8,9.055999755859375,17.829999923706055,2450,15
結局,8,10.0,22.010000228881836,1350,14
狂う,8,9.579000473022461,46.40999984741211,2200,179
応じる,8,9.70300006866455,14.359999656677246,1950,14
様々,8,,,2900,303
快適,8,9.949000358581543,5.570000171661377,1350,8
休憩,8,9.800000190734863,16.229999542236328,1450,14
羽,8,9.949000358581543,14.399999618530273,2500,13
恐ろしい,8,9.70300006866455,10.720000267028809,1850,11
そっくり,8,8.956999778747559,36.16999816894531,2150,63
都市,8,9.89900016784668,10.25,2150,12
休暇,8,9.949000358581543,38.689998626708984,1450,124
板,8,8.123000144958496,22.479999542236328,1800,14
種類,8,9.140000343322754,64.55999755859375,2500,249
以前,8,8.907999992370605,12.529999732971191,1600,10
数,8,5.8520002365112305,24.049999237060547,2700,19
余裕,8,9.848999977111816,15.020000457763672,1450,11
種,8,9.800000190734863,6.789999961853027,1900,7
選手,8,9.949000358581543,15.329999923706055,2400,53
整理,8,9.392999649047852,47.27000045776367,2250,59
栄養,8,8.140000343322754,58.959999084472656,2400,96
息,8,9.949000358581543,5.659999847412109,1550,6
物質,8,8.833999633789062,48.97999954223633,2000,23
実現,8,9.109999656677246,72.33000183105469,2500,279
匂い,8,9.848999977111816,4.010000228881836,1950,4
発明,8,,,2900,952
価値,8,9.89900016784668,7.260000228881836,1350,6
許す,8,9.949000358581543,33.27000045776367,1900,110
大事,8,9.75100040435791,6.78000020980835,1550,9
為,8,8.777000427246094,23.6200008392334,1900,17
楽しみ,8,9.949000358581543,18.239999771118164,1950,13
人口,8,,,2850,347
競争,8,10.0,5.96999979019165,1550,5
美術館,8,9.949000358581543,5.0,2250,4
祖父,8,8.973999977111816,36.220001220703125,1650,44
見える,8,9.70300006866455,23.719999313354492,2000,15
反対,8,9.949000358581543,6.71999979019165,1550,6
包む,8,9.949000358581543,5.510000228881836,1300,5
紹介,8,10.0,4.590000152587891,1350,4
戻る,8,8.824999809265137,18.68000030517578,1950,14
元気,8,5.00600004196167,128.86000061035156,2450,23
甘い,8,9.848999977111816,7.900000095367432,1800,6
電話,8,,,2950,522
物,8,5.008999824523926,6.480000019073486,2500,6
鳴く,8,9.89900016784668,8.130000114440918,1850,5
買う,8,4.955999851226807,146.64999389648438,2600,108
毎月,8,4.929999828338623,25.040000915527344,2500,17
果物,8,8.123000144958496,25.90999984741211,2550,17
働く,8,9.848999977111816,32.93000030517578,2300,16
撮る,8,9.552000045776367,9.149999618530273,2400,7
太い,8,9.704000473022461,26.75,2500,18
洗う,8,8.767000198364258,53.16999816894531,2650,66
錯乱,8,9.949000358581543,3.5,2050,4
消費者,8,9.848999977111816,8.329999923706055,1550,6
将軍,8,7.960000038146973,71.11000061035156,2200,53
浪人,8,8.965999603271484,22.280000686645508,1600,18
大腸,8,9.704000473022461,27.15999984741211,1650,19
弾丸,8,9.34000015258789,46.93000030517578,2400,181
配属,8,9.89900016784668,43.459999084472656,1350,61
感性,8,9.751999855041504,35.25,2200,73
小惑星,8,8.973999977111816,20.829999923706055,1800,17
遺体,8,8.020000457763672,105.7699966430664,1700,84
共謀,8,9.89900016784668,11.010000228881836,2100,8
表示,8,9.848999977111816,4.329999923706055,1600,4
映し出す,8,9.751999855041504,31.299999237060547,2100,35
叩き,8,9.949000358581543,44.810001373291016,2200,154
木の実,8,8.163000106811523,12.920000076293945,2500,12
植林,8,9.949000358581543,7.210000038146973,2300,9
視線,8,10.0,22.459999084472656,1950,16
源流,8,9.949000358581543,9.979999542236328,2150,8
怖がる,8,9.800000190734863,27.010000228881836,2050,63
為に,8,9.89900016784668,17.170000076293945,1750,13
漂流,8,9.71500015258789,7.71999979019165,1650,6
鱗,8,9.89900016784668,34.150001525878906,1850,45
掟,8,9.640999794006348,60.59000015258789,2000,31
軽やか,8,7.978000164031982,111.51000213623047,1650,72
種族,8,10.0,15.609999656677246,1800,23
坊主,8,9.800000190734863,8.25,1900,9
血液型,8,9.097999572753906,9.0,2050,6
遠隔,8,8.909000396728516,24.860000610351562,1650,18
切らす,8,,,2450,265
叩き,8,8.965999603271484,23.969999313354492,2000,21
獅子,8,8.965999603271484,17.469999313354492,1900,14
べらべら,8,,,2800,1025
擬態語,8,9.02299976348877,77.02999877929688,2050,105
大らか,8,9.800000190734863,14.329999923706055,2300,45
電気スタンド,8,9.800000190734863,17.860000610351562,2250,15
並べ替える,8,4.929999828338623,88.7699966430664,2100,50
掛ける,8,9.89900016784668,11.510000228881836,1800,12
未使用,8,8.090999603271484,22.799999237060547,2300,21
ノコノコ,8,9.574000358581543,39.88999938964844,1500,49
刺々,8,,,1800,281
激闘,8,8.956999778747559,24.100000381469727,1600,24
操作方法,8,,,2350,415
封印,8,,,2650,377
砂糖,8,9.89900016784668,10.949999809265137,1850,9
苛める,8,9.848999977111816,10.779999732971191,1650,11
仕留める,8,9.800000190734863,14.029999732971191,2350,10
呼び覚ます,8,10.0,24.75,1600,17
爆風,8,,,2500,320
流れ星／流星,8,8.925999641418457,17.600000381469727,2200,13
部分日食,8,9.949000358581543,9.319999694824219,2500,7
体現,8,9.866000175476074,10.449999809265137,1550,8
頭巾,8,9.75100040435791,13.140000343322754,1500,12
保ち続ける,8,9.800000190734863,7.46999979019165,1700,6
持ち合い,8,9.906999588012695,41.75,2050,23
途轍もない,8,9.89900016784668,4.380000114440918,1350,6
雄叫び,8,9.89900016784668,7.590000152587891,1850,7
引っこ抜く,8,10.0,31.530000686645508,2350,105
羊皮紙,8,9.949000358581543,2.859999895095825,1550,4
害悪,8,8.815999984741211,34.529998779296875,2200,31
まち針,8,9.70300006866455,42.790000915527344,2450,94
無垢,8,9.015000343322754,54.45000076293945,2300,139
格納,8,10.0,7.090000152587891,1950,4
励む,9,9.720000267028809,13.609999656677246,2400,11
古,9,9.751999855041504,21.6299991607666,2100,56
舐める,9,9.89900016784668,8.199999809265137,1850,5
三日月,9,9.89900016784668,14.579999923706055,1800,25
負担,9,9.800000190734863,10.770000457763672,1500,9
工作,9,10.0,8.720000267028809,1300,8
対談,9,9.949000358581543,7.559999942779541,1850,9
及ぶ,9,9.89900016784668,8.520000457763672,1450,9
無意味,9,,,2300,299
その他,9,8.8149995803833,17.93000030517578,2700,12
不可欠,9,9.800000190734863,24.899999618530273,2000,75
齎す,9,8.845999717712402,56.70000076293945,1850,30
側,9,9.89900016784668,8.0,1350,9
意欲,9,10.0,27.829999923706055,1300,19
箪笥,9,9.751999855041504,24.520000457763672,2400,33
視点,9,9.75100040435791,27.110000610351562,2100,19
接触,9,9.663999557495117,49.84000015258789,1750,25
焦る,9,9.75100040435791,15.600000381469727,1550,13
心地,9,8.909000396728516,25.549999237060547,1650,20
上昇,9,9.800000190734863,33.7400016784668,1900,45
落ち込む,9,10.0,6.170000076293945,1550,5
追跡,9,9.89900016784668,11.850000381469727,2050,9
調和,9,10.0,13.260000228881836,1850,42
処置,9,9.848999977111816,4.940000057220459,1400,5
兎も角,9,9.848999977111816,27.65999984741211,1450,22
前,9,,,2800,624
証,9,9.055999755859375,15.180000305175781,2450,14
物体,9,9.055999755859375,13.890000343322754,2600,11
土産,9,9.949000358581543,18.010000228881836,2250,84
分離,9,9.949000358581543,5.039999961853027,1850,5
ゆとり,9,6.693999767303467,9.479999542236328,1850,5
標語,9,9.848999977111816,10.960000038146973,1600,12
心得,9,9.704000473022461,21.06999969482422,1700,16
本質,9,9.848999977111816,11.289999961853027,1900,9
素敵,9,9.848999977111816,6.78000020980835,2100,8
提供,9,9.89900016784668,5.96999979019165,1700,5
専用,9,9.848999977111816,10.75,2100,7
途中,9,8.107999801635742,90.62999725341797,2150,49
独自,9,9.949000358581543,6.5,1300,7
軌道,9,9.949000358581543,37.18000030517578,2200,153
確立,9,9.71399974822998,8.149999618530273,1650,7
向上,9,9.949000358581543,5.489999771118164,2100,6
繋げる,9,9.848999977111816,16.43000030517578,2350,24
曲げる,9,9.848999977111816,18.3799991607666,1450,13
整備,9,9.848999977111816,9.850000381469727,1350,9
頼もしい,9,9.70300006866455,27.15999984741211,1600,48
欧米,9,7.296999931335449,88.69999694824219,2500,106
日没,9,9.751999855041504,25.68000030517578,1950,57
広める,9,9.848999977111816,9.510000228881836,1450,11
目印,9,9.89900016784668,7.389999866485596,1850,9
羨ましい,9,10.0,23.309999465942383,1550,20
複数,9,,,2200,427
鑑賞,9,8.812999725341797,67.27999877929688,1500,24
又は,9,10.0,10.119999885559082,1450,9
初級,9,9.949000358581543,9.100000381469727,1850,8
純粋,9,9.75100040435791,16.610000610351562,1500,13
評論,9,9.800000190734863,15.239999771118164,2150,47
低下,9,9.949000358581543,5.03000020980835,1500,6
低下,9,9.70300006866455,6.75,2500,8
灯台,9,9.89900016784668,10.760000228881836,1700,12
